UBERON:0000358	blastocyst	http://aims.fao.org/aos/agrovoc/c_31776	Blastocystis	organisms	
UBERON:0000388	epiglottis	http://aims.fao.org/aos/agrovoc/c_10637	epiglottis	entities	
UBERON:0000456	bodily secretion	http://aims.fao.org/aos/agrovoc/c_6922	secretion	phenomena	
UBERON:0000464	anatomical space	http://aims.fao.org/aos/agrovoc/c_330769	space	measure	
UBERON:0000467	anatomical system	http://aims.fao.org/aos/agrovoc/c_330985	systems	systems	
UBERON:0000468	multicellular organism	http://aims.fao.org/aos/agrovoc/c_31917	animal structure	properties	
UBERON:0000470	cell part	http://aims.fao.org/aos/agrovoc/c_331009	cell components	entities	
UBERON:0000473	testis	http://aims.fao.org/aos/agrovoc/c_37146	Orchis	organisms	
UBERON:0000473	testis	http://aims.fao.org/aos/agrovoc/c_7682	testes	entities	
UBERON:0000474	female reproductive system	http://aims.fao.org/aos/agrovoc/c_2850	female genital system	entities	
UBERON:0000475	organism subdivision	http://aims.fao.org/aos/agrovoc/c_50164	bodies	groups	
UBERON:0000475	organism subdivision	http://aims.fao.org/aos/agrovoc/c_981	body parts	entities	
UBERON:0000475	organism subdivision	http://aims.fao.org/aos/agrovoc/c_982	body regions	entities	
UBERON:0000479	tissue	http://aims.fao.org/aos/agrovoc/c_49880	tissue	entities	
UBERON:0000483	epithelium	http://aims.fao.org/aos/agrovoc/c_2624	epithelium	entities	
UBERON:0000910	chyme	http://aims.fao.org/aos/agrovoc/c_9852	chyme	substances	
UBERON:0000911	chyle	http://aims.fao.org/aos/agrovoc/c_9851	chyle	entities	
UBERON:0000912	mucus	http://aims.fao.org/aos/agrovoc/c_4972	mucus	entities	
UBERON:0000915	thoracic segment of trunk	http://aims.fao.org/aos/agrovoc/c_7735	thorax	entities	
UBERON:0000916	abdomen	http://aims.fao.org/aos/agrovoc/c_9	abdomen	entities	
UBERON:0000922	embryo	http://aims.fao.org/aos/agrovoc/c_50199	development organizations	entities	
UBERON:0000945	stomach	http://aims.fao.org/aos/agrovoc/c_7422	stomach	entities	
UBERON:0000947	aorta	http://aims.fao.org/aos/agrovoc/c_33939	aorta	entities	
UBERON:0000948	heart	http://aims.fao.org/aos/agrovoc/c_3516	heart	entities	
UBERON:0000955	brain	http://aims.fao.org/aos/agrovoc/c_1053	brain	entities	
UBERON:0000959	optic chiasma	http://aims.fao.org/aos/agrovoc/c_12952	optic chiasma	entities	
UBERON:0000964	cornea	http://aims.fao.org/aos/agrovoc/c_10112	cornea	entities	
UBERON:0000965	lens of camera-type eye	http://aims.fao.org/aos/agrovoc/c_12137	eye lens	entities	
UBERON:0000965	lens of camera-type eye	http://aims.fao.org/aos/agrovoc/c_24043	Lens	organisms	
UBERON:0000966	retina	http://aims.fao.org/aos/agrovoc/c_13899	retina	entities	
UBERON:0000974	neck	http://aims.fao.org/aos/agrovoc/c_5097	neck	entities	
UBERON:0000975	sternum	http://aims.fao.org/aos/agrovoc/c_7404	sternum	entities	
